Wavelength (nm)	Transmittance
613	0.0025645
614	0.0025725
615	0.0025805
616	0.0025885
617	0.0025964
618	0.0026044
619	0.0026123
620	0.0026213
621	0.0026445
622	0.0026679
623	0.0026914
624	0.002715
625	0.0027387
626	0.0027626
627	0.0027866
628	0.0028107
629	0.002835
630	0.0028594
631	0.002884
632	0.0029086
633	0.0029334
634	0.0029584
635	0.0029834
636	0.003003
637	0.0029972
638	0.0029914
639	0.0029857
640	0.0029799
641	0.0029741
642	0.0029684
643	0.0029627
644	0.0029569
645	0.0029512
646	0.0029455
647	0.0029398
648	0.0029341
649	0.0029285
650	0.0029228
651	0.0029171
652	0.0029115
653	0.0028682
654	0.002781
655	0.0026966
656	0.0026151
657	0.0025362
658	0.0024599
659	0.0023861
660	0.0023148
661	0.0022457
662	0.0021789
663	0.0021143
664	0.0020518
665	0.0019912
666	0.0019327
667	0.001876
668	0.0018211
669	0.001768
670	0.0017165
671	0.0016595
672	0.001603
673	0.0015485
674	0.0014961
675	0.0014455
676	0.0013968
677	0.0013499
678	0.0013047
679	0.0012612
680	0.0012192
681	0.0011787
682	0.0011397
683	0.0011021
684	0.0010658
685	0.0010308
686	0.0009971
687	0.0009646
688	0.0009332
689	0.0009046
690	0.0008841
691	0.0008641
692	0.0008446
693	0.0008256
694	0.000807
695	0.0007889
696	0.0007713
697	0.0007541
698	0.0007374
699	0.0007211
700	0.0007051
701	0.0006896
702	0.0006744
703	0.0006596
704	0.0006452
705	0.0006312
706	0.0006174
707	0.0006041
708	0.000591
709	0.0005793
710	0.000569
711	0.0005588
712	0.0005488
713	0.0005391
714	0.0005295
715	0.0005202
716	0.000511
717	0.000502
718	0.0004932
719	0.0004846
720	0.0004761
721	0.0004678
722	0.0004597
723	0.0004517
724	0.0004439
725	0.0004363
726	0.0004288
727	0.0004214
728	0.0004142
729	0.0004072
730	0.0004011
731	0.0003955
732	0.00039
733	0.0003846
734	0.0003793
735	0.0003741
736	0.0003689
737	0.0003639
738	0.0003589
739	0.000354
740	0.0003492
741	0.0003444
742	0.0003398
743	0.0003352
744	0.0003307
745	0.0003262
746	0.0003218
747	0.0003175
748	0.0003133
749	0.0003091
750	0.000305
751	0.000301
752	0.0002973
753	0.0002938
754	0.0002905
755	0.0002871
756	0.0002838
757	0.0002806
758	0.0002774
759	0.0002742
760	0.0002711
761	0.000268
762	0.000265
763	0.000262
764	0.0002591
765	0.0002561
766	0.0002533
767	0.0002504
768	0.0002477
769	0.0002449
770	0.0002422
771	0.0002395
772	0.0002369
773	0.0002342
774	0.0002317
775	0.0002291
776	0.0002266
777	0.0002241
778	0.0002217
779	0.0002193
780	0.0002169
781	0.0002146
782	0.0002123
783	0.00021
784	0.0002077
785	0.0002055
786	0.0002033
787	0.0002011
788	0.000199
789	0.0001969
790	0.0001948
791	0.0001927
792	0.0001907
793	0.0001887
794	0.0001867
795	0.0001847
796	0.0001828
797	0.0001809
798	0.000179
799	0.0001772
800	0.0001753
801	0.0001738
802	0.0001722
803	0.0001707
804	0.0001692
805	0.0001677
806	0.0001662
807	0.0001647
808	0.0001633
809	0.0001618
810	0.0001604
811	0.000159
812	0.0001576
813	0.0001562
814	0.0001548
815	0.0001535
816	0.0001522
817	0.0001509
818	0.0001495
819	0.0001483
820	0.000147
821	0.0001457
822	0.0001445
823	0.0001432
824	0.000142
825	0.0001408
826	0.0001396
827	0.0001386
828	0.0001378
829	0.000137
830	0.0001362
831	0.0001354
832	0.0001346
833	0.0001338
834	0.000133
835	0.0001323
836	0.0001315
837	0.0001308
838	0.00013
839	0.0001293
840	0.0001285
841	0.0001278
842	0.0001271
843	0.0001264
844	0.0001256
845	0.0001249
846	0.0001242
847	0.0001235
848	0.0001228
849	0.0001221
850	0.0001215
851	0.0001208
852	0.0001201
853	0.0001194
854	0.0001188
855	0.0001181
856	0.0001175
857	0.0001169
858	0.0001164
859	0.0001158
860	0.0001152
861	0.0001146
862	0.0001141
863	0.0001135
864	0.000113
865	0.0001124
866	0.0001119
867	0.0001113
868	0.0001108
869	0.0001102
870	0.0001097
871	0.0001092
872	0.0001086
